property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
62 Imlay St,,B,Existing,223300,,$15.79 - 19.30 (Est.),Warehouse,Brooklyn,100.0,1913.0,,40446.0,,,,,400a,,Yes,2024 Tax @ $7.1595/sf,,,0,,Yes,Yes,,40.682176,-74.0088664,NY,NY.csv,119,T4-NY-00119,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"62 Imlay St, Brooklyn, NY",False,36047,Kings,NY,24,39652.903765719,NY
200 Industrial Ave,,B,Existing,332640,,$12.70 - 15.52 (Est.),Warehouse,Teterboro,100.0,1998.0,,332352.0,0.79,"32'0""",,35.0,,,City,,,,0,,ESFR,City,263.0,40.858391,-74.0638207,NY,NY.csv,120,T4-NY-00120,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"200 Industrial Ave, Teterboro, NY",False,34003,Bergen,NJ,9,40572.76221834727,NJ
120 Industrial Dr,,C,Existing,263717,,$11.65 - 14.24 (Est.),Warehouse,Jersey City,100.0,1976.0,,263717.0,0.55,"24'0""",44'w x 44'd,32.0,800a,,,2024 Tax @ $1.5848/sf,,,0,1,Wet,,75.0,40.6811209,-74.0867989,NY,NY.csv,121,T4-NY-00121,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"120 Industrial Dr, Jersey City, NY",False,34017,Hudson,NJ,9,23587.807365827575,NJ
JFK - Building 75,JFK Cargo Center 75,B,Existing,210018,,$16.73 - 20.45 (Est.),Warehouse,Jamaica,100.0,1987.0,,105009.0,2.25,"18'0""",,38.0,,,,,,,0,5,,,472.0,40.6595826,-73.7792594,NY,NY.csv,122,T4-NY-00122,existing,True,False,direct_existing_facility,0.0,False,False,True,True,JFK Cargo Center 75,False,36081,Queens,NY,24,38178.148576516265,NY
203 Kuller Rd,,B,Existing,335000,,$12.56 - 15.35 (Est.),Warehouse,Clifton,100.0,1960.0,1970.0,335000.0,0.37,"23'0""",25'w x 40'd,46.0,1200a/480v,,City,2024 Tax @ $1.9491/sf,,,0,1,Wet,City,,40.8859114,-74.1657341,NY,NY.csv,123,T4-NY-00123,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"203 Kuller Rd, Clifton, NY",False,34031,Passaic,NJ,7,18875.030509359214,NJ
141 Lanza Ave,Building 20,C,Existing,426820,,$12.51 - 15.29 (Est.),Warehouse,Garfield,100.0,1920.0,1985.0,213410.0,0.01,"12'0""",10'w x 16'd,3.0,1600a/480v,,City,2024 Tax @ $0.8717/sf,,,0,3,Wet,City,3.0,40.8885874,-74.1223912,NY,NY.csv,124,T4-NY-00124,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 20,False,34003,Bergen,NJ,9,40572.76221834727,NJ
3200 Liberty Ave,,B,Existing,211500,,$14.26 - 17.43 (Est.),Warehouse,North Bergen,100.0,1961.0,2004.0,211500.0,0.48,"22'0""",24'w x 50'd,5.0,600-1200a/208-460v,,City,2024 Tax @ $1.9304/sf,,,0,"1/12'0""w x 12'0""h",Wet,City,100.0,40.7764174,-74.037339,NY,NY.csv,125,T4-NY-00125,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"3200 Liberty Ave, North Bergen, NY",False,34017,Hudson,NJ,9,23587.807365827575,NJ
101 E Main St,,C,Existing,206229,3600.0,$12.90 - 15.77 (Est.),Warehouse,Little Falls,98.25,1920.0,,66666.0,0.03,,20'w x 20'd,1.0,Heavy,,City,2024 Tax @ $1.1742/sf,,3600.0,3600,"5/10'0""w x 13'0""h",Yes,City,6.0,40.8782962,-74.2204819,NY,NY.csv,126,T4-NY-00126,existing,True,False,direct_existing_facility,3600.0,True,False,True,True,"101 E Main St, Little Falls, NY",False,34031,Passaic,NJ,7,18875.030509359214,NJ
200 Maltese Dr,,B,Existing,202759,,$12.50 - 15.28 (Est.),Warehouse,Totowa,100.0,1968.0,,202759.0,0.89,"30'0""",44'w x 30'd,38.0,2000-3000a/277v 3p 4w,,City,2024 Tax @ $1.6379/sf,,,0,4,Yes,City,181.0,40.9026149,-74.2465423,NY,NY.csv,127,T4-NY-00127,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"200 Maltese Dr, Totowa, NY",False,34031,Passaic,NJ,7,18875.030509359214,NJ
13 Manor Rd,,B,Existing,202490,60000.0,$13.29 - 16.24 (Est.),Warehouse,East Rutherford,100.0,1967.0,2024.0,202490.0,0.41,"20'0""",29'w x 40'd,16.0,Heavy,,City,2024 Tax @ $1.9835/sf,,0.0,0,5,Wet,City,83.0,40.8254049,-74.0900739,NY,NY.csv,128,T4-NY-00128,existing,True,False,direct_existing_facility,60000.0,True,True,True,True,"13 Manor Rd, East Rutherford, NY",True,34003,Bergen,NJ,9,40572.76221834727,NJ
