property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
7448 Candlewood Rd,Coca Cola Warehouse,B,Existing,278505,,$10.37 - 12.68 (Est.),Distribution,Hanover,100.0,1981.0,,278505.0,0.5,"28'0""",48'w x 45'd,33.0,2000a/277-480v 3p 4w,Conrail,City,2024 Tax @ $0.5287/sf,,,0,"8/12'0""w x 14'0""h",ESFR,City,330.0,39.169474,-76.702343,MD,MD.csv,55,T4-MD-00055,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Coca Cola Warehouse,False,24003,Anne Arundel,MD,6,19623.13700434625,MD
7330 Carbide Rd,,B,Existing,300000,,$7.24 - 8.85 (Est.),Warehouse,Curtis Bay,100.0,1988.0,,300000.0,0.08,"32'0""",30'w x 50'd,34.0,800a/277-480v 3p,CSX,,2024 Tax @ $0.5440/sf,,,0,3,Wet,,25.0,39.192652,-76.565052,MD,MD.csv,56,T4-MD-00056,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"7330 Carbide Rd, Curtis Bay, MD",False,24003,Anne Arundel,MD,6,19623.13700434625,MD
4 Center Dr,North East Commerce Center,B,Existing,345600,,$7.83 - 9.57 (Est.),Warehouse,North East,100.0,1999.0,,345600.0,2.0,"28'0""",40'w,7.0,1600-3200a/277-480v 3p,,City,2025 Tax @ $0.9202/sf,,,0,"7/12'0""w x 14'0""h",ESFR,City,300.0,39.6305809,-75.9475117,MD,MD.csv,57,T4-MD-00057,existing,True,False,direct_existing_facility,0.0,False,False,True,True,North East Commerce Center,False,24015,Cecil,MD,30,6236.412329803837,MD
8610 Cherry Ln,,C,Existing,354000,,$11.61 - 14.20 (Est.),Warehouse,Laurel,100.0,1974.0,,354000.0,0.2,"22'0""",30'w x 33'd,62.0,,,City,2024 Tax @ $1.1353/sf,,,0,2,Wet,City,299.0,39.0917668,-76.8523406,MD,MD.csv,58,T4-MD-00058,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"8610 Cherry Ln, Laurel, MD",False,24033,Prince George's,MD,11,23025.665413040573,MD
1801 Clark Rd,,B,Existing,437564,,$8.27 - 10.11 (Est.),Warehouse,Havre De Grace,100.0,1974.0,,437564.0,,,,27.0,,,,2025 Tax @ $0.2290/sf,,,0,,,,30.0,39.5322354,-76.1152304,MD,MD.csv,59,T4-MD-00059,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1801 Clark Rd, Havre De Grace, MD",False,24025,Harford,MD,38,7903.846003197576,MD
1811 S Clinton St,,C,Existing,237836,,$7.82 - 9.56 (Est.),Warehouse,Baltimore,100.0,1979.0,,237836.0,,,,,,,,2024 Tax @ $0.5878/sf,,,0,,,,50.0,39.2675518,-76.5671859,MD,MD.csv,60,T4-MD-00060,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1811 S Clinton St, Baltimore, MD",False,24510,Baltimore,MD,6,23990.0085524009,MD
839 Commerce Dr,Nordstrom Bldg 1,B,Existing,358832,,$11.93 - 14.58 (Est.),Distribution,Upper Marlboro,100.0,1988.0,,358832.0,1.24,"24'0""",,51.0,,,,2024 Tax @ $1.0936/sf,,,0,2,,,210.0,38.8773297,-76.7315098,MD,MD.csv,61,T4-MD-00061,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Nordstrom Bldg 1,False,24033,Prince George's,MD,11,23025.665413040573,MD
961 Corporate Blvd,USPS Linthicum Incoming Mail Facility,B,Existing,268919,,$11.53 - 14.09 (Est.),Distribution,Linthicum Heights,100.0,1992.0,,259658.0,2.55,,,39.0,,,,,,,0,,,,580.0,39.2105983,-76.6749845,MD,MD.csv,62,T4-MD-00062,existing,True,False,direct_existing_facility,0.0,False,False,True,True,USPS Linthicum Incoming Mail Facility,False,24003,Anne Arundel,MD,6,19623.13700434625,MD
7300 Corporate Center Dr,,A,Existing,228014,,$10.97 - 13.41 (Est.),Distribution,Hanover,100.0,2025.0,,228014.0,,,,53.0,,,,,,,0,2,,,,39.1833832,-76.6994987,MD,MD.csv,63,T4-MD-00063,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"7300 Corporate Center Dr, Hanover, MD",False,24003,Anne Arundel,MD,6,19623.13700434625,MD
1780 Crossroads Dr,Arundel Crossing I,B,Existing,221200,,$8.50 - 10.39 (Est.),Warehouse,Odenton,100.0,1997.0,,221200.0,0.98,"30'0""",40'w x 50'd,29.0,800a/277-480v 3p 4w,,City,2024 Tax @ $0.7572/sf,,,0,"1/10'0""w x 12'0""h",ESFR,City,217.0,39.0877969,-76.6894429,MD,MD.csv,64,T4-MD-00064,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Arundel Crossing I,False,24003,Anne Arundel,MD,6,19623.13700434625,MD
1781 Crossroads Dr,Arundel Crossing 2,A,Existing,343236,106080.0,$9.63 - 11.77 (Est.),Warehouse,Odenton,100.0,1998.0,,343236.0,2.0,"30'0""",,52.0,277-480v,,City,2024 Tax @ $0.8742/sf,,106080.0,0,1,Wet,City,100.0,39.09086,-76.689316,MD,MD.csv,65,T4-MD-00065,existing,True,False,direct_existing_facility,106080.0,True,True,True,True,Arundel Crossing 2,True,24003,Anne Arundel,MD,6,19623.13700434625,MD
7021 Dorsey Rd,Corporate Express Bldg,A,Existing,200288,,$9.96 - 12.17 (Est.),Warehouse,Hanover,100.0,2003.0,,200288.0,0.75,"28'0""",,43.0,2000a/277-480v,,,2024 Tax @ $0.7333/sf,,,0,1,ESFR,,150.0,39.1709986,-76.7249024,MD,MD.csv,66,T4-MD-00066,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Corporate Express Bldg,False,24003,Anne Arundel,MD,6,19623.13700434625,MD
8000 Dorsey Run Rd,Smelkinson Sysco Bldg,B,Existing,302110,,$11.18 - 13.67 (Est.),Warehouse,Jessup,100.0,1989.0,,302110.0,0.99,"30'0""",,60.0,,,,2024 Tax @ $1.1787/sf,,,0,"2/10'0""w x 12'0""h",Wet,,300.0,39.1523443,-76.7848178,MD,MD.csv,67,T4-MD-00067,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Smelkinson Sysco Bldg,False,24027,Howard,MD,8,12745.246924414032,MD
8580 Dorsey Run Rd,Giant Food Distribution Facility,A,Existing,495000,,$10.69 - 13.07 (Est.),Distribution,Jessup,100.0,2003.0,2020.0,495000.0,0.78,"24'0""",,,,,,2024 Tax @ $1.2619/sf,,,0,"1/10'0""w x 12'0""h",,,300.0,39.1387907,-76.7989647,MD,MD.csv,68,T4-MD-00068,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Giant Food Distribution Facility,False,24027,Howard,MD,8,12745.246924414032,MD
3701 Duncanwood Ln,,B,Existing,203100,,$6.48 - 7.93 (Est.),Warehouse,Baltimore,100.0,1959.0,,203100.0,0.09,"20'10""",60'w x 40'd,14.0,1200a/480v 3p,CSX,City,2024 Tax @ $0.8403/sf,,,0,"4/10'0""w x 12'0""h",Wet,City,20.0,39.308391,-76.567288,MD,MD.csv,69,T4-MD-00069,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"3701 Duncanwood Ln, Baltimore, MD",False,24510,Baltimore,MD,6,23990.0085524009,MD
8250 Eastern Ave,Diamond Logistics Center,A,Existing,442200,442200.0,$9.18 - 11.22 (Est.),Distribution,Baltimore,0.0,2024.0,,442200.0,1.07,"40'0""",54'w x 60'd,77.0,4000a/277-480v 3p 4w,,,2024 Tax @ $0.1037/sf,,442200.0,442200,"2/12'0""w x 14'0""h",ESFR,,567.0,39.3006423,-76.498333,MD,MD.csv,70,T4-MD-00070,existing,True,False,direct_existing_facility,442200.0,True,True,True,True,Diamond Logistics Center,True,24005,Baltimore,MD,6,25309.308144309696,MD
101-211 Edison Park Dr,Edison Technology Centre,B,Existing,261316,,$11.85 - 14.48 (Est.),Warehouse,Gaithersburg,100.0,1986.0,2001.0,261316.0,1.78,"24'0""",37'w x 37'd,28.0,Heavy,,City,2024 Tax @ $0.0386/sf,,,0,"5/9'0""w x 9'0""h",Yes,City,466.0,39.1134401,-77.2320783,MD,MD.csv,72,T4-MD-00072,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Edison Technology Centre,False,24031,Montgomery,MD,11,24828.437458226566,MD
1520 Elkton Rd,Performance Food Group,A,Existing,317517,,$7.40 - 9.04 (Est.),Warehouse,Elkton,100.0,2001.0,,317517.0,0.31,,,,,,,2025 Tax @ $0.5791/sf,,,0,"4/10'0""w x 12'0""h",,,100.0,39.6465266,-75.793304,MD,MD.csv,73,T4-MD-00073,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Performance Food Group,False,24015,Cecil,MD,30,6236.412329803837,MD
16301 Elliott Pky,,B,Existing,277897,,$7.59 - 9.28 (Est.),Warehouse,Williamsport,100.0,1994.0,,244750.0,,,,,,,,2024 Tax @ $0.5694/sf,,,0,,,,,39.619095,-77.803871,MD,MD.csv,74,T4-MD-00074,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"16301 Elliott Pky, Williamsport, MD",False,24043,Washington,MD,8,11750.814481035372,MD
7603 Energy Pky,Brandon Woods I,B,Existing,274152,,$9.78 - 11.96 (Est.),Warehouse,Curtis Bay,100.0,1995.0,,274152.0,1.0,"32'0""",35'w x 52'd,30.0,,,City,2024 Tax @ $0.7180/sf,,,0,"2/10'0""w x 12'0""h",Wet,City,100.0,39.1750309,-76.5499517,MD,MD.csv,75,T4-MD-00075,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Brandon Woods I,False,24003,Anne Arundel,MD,6,19623.13700434625,MD
7621 Energy Pky,7621 Energy Parkway,A,Existing,222636,,$9.72 - 11.88 (Est.),Distribution,Curtis Bay,100.0,1997.0,,222636.0,0.67,"30'0""",36'w x 40'd,28.0,,,,2024 Tax @ $0.5957/sf,,,0,"1/10'0""w x 12'0""h",ESFR,,150.0,39.1760075,-76.5423145,MD,MD.csv,76,T4-MD-00076,existing,True,False,direct_existing_facility,0.0,False,False,True,True,7621 Energy Parkway,False,24003,Anne Arundel,MD,6,19623.13700434625,MD
4311 Erdman Ave,,B,Existing,343600,,$5.95 - 7.27 (Est.),Warehouse,Baltimore,100.0,1920.0,1963.0,343600.0,0.05,"16'0""",25'w x 25'd,8.0,,CSX,City,2024 Tax @ $0.1958/sf,,,0,"4/10'0""w x 12'0""h",Wet,City,20.0,39.3104754,-76.5657506,MD,MD.csv,77,T4-MD-00077,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"4311 Erdman Ave, Baltimore, MD",False,24510,Baltimore,MD,6,23990.0085524009,MD
