property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
425 Beaver Valley Rd,Hy-Point Equipment,C,Existing,250000,,$7.92 - 9.67 (Est.),Warehouse,Wilmington,100.0,1984.0,,250000.0,,,,,,,,2024 Tax @ $0.0233/sf,,,0,,,,,39.8340503,-75.5540833,DE,DE.csv,14,T4-DE-00014,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Hy-Point Equipment,False,10003,New Castle,DE,30,27007.29222202576,DE
1 Centerpoint Blvd,,C,Existing,202046,,$9.85 - 12.03 (Est.),Distribution,New Castle,100.0,1997.0,,202046.0,0.17,,,15.0,,,,2024 Tax @ $0.4392/sf,,,0,"1/12'0""w x 14'0""h",,,35.0,39.663937,-75.590144,DE,DE.csv,15,T4-DE-00015,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Centerpoint Blvd, New Castle, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
35 Commerce Way,,A,Existing,250000,,$5.47 - 6.68 (Est.),Warehouse,Dover,100.0,2000.0,,250000.0,0.4,"28'0""",50'w x 50'd,18.0,800a 3p,,City,,,,0,"1/8'0""w x 10'0""h",ESFR,City,100.0,39.1545704,-75.5450746,DE,DE.csv,17,T4-DE-00017,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"35 Commerce Way, Dover, DE",False,10001,Kent,DE,29,9767.601493733484,DE
102 Delaware Veterans Blvd,,A,Existing,200000,,$6.47 - 7.90 (Est.),Warehouse,Milford,100.0,2024.0,,200000.0,,,,7.0,,,,,,,0,,,,,38.9347181,-75.4552195,DE,DE.csv,18,T4-DE-00018,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"102 Delaware Veterans Blvd, Milford, DE",False,10001,Kent,DE,29,9767.601493733484,DE
6 Dock View Dr,Delaware River Industrial Park,B,Existing,210526,,$9.28 - 11.35 (Est.),Warehouse,New Castle,100.0,2001.0,,200000.0,2.0,"34'0""",31'w x 67'd,4.0,1600a/480v,,City,2024 Tax @ $0.5257/sf,,,0,"4/16'0""w x 20'0""h",ESFR,Well,100.0,39.7096746,-75.5425721,DE,DE.csv,19,T4-DE-00019,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Delaware River Industrial Park,False,10003,New Castle,DE,30,27007.29222202576,DE
1801 Dulaney St,Building 1,B,Existing,359500,,$4.86 - 5.94 (Est.),Warehouse,Seaford,100.0,1963.0,1981.0,359500.0,,"20'0""",45'w x 50'd,14.0,400a/220v,Norfolk Southern,City,2024 Tax @ $0.1499/sf,,,0,"1/8'0""w x 12'0""h",,City,,38.6400385,-75.6417267,DE,DE.csv,20,T4-DE-00020,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 1,False,10005,Sussex,DE,29,23628.11966142655,DE
1800 Dulany St,Building 2,B,Existing,256000,,$5.19 - 6.34 (Est.),Warehouse,Seaford,100.0,,,490338.0,,"20'0""",,18.0,400a/220v,Norfolk Southern,City,2025 Tax @ $0.2134/sf,,,0,1,Yes,City,,38.6407561,-75.639125,DE,DE.csv,21,T4-DE-00021,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 2,False,10005,Sussex,DE,29,23628.11966142655,DE
1280 S DuPont Hwy,Building 2,A,Existing,217748,,$9.46 - 11.57 (Est.),Distribution,New Castle,100.0,2021.0,,217748.0,0.5,"36'0""",52'w x 50'd,20.0,,,,,,,0,2,ESFR,,109.0,39.5887198,-75.6532609,DE,DE.csv,22,T4-DE-00022,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 2,False,10003,New Castle,DE,30,27007.29222202576,DE
1500 Johnson Way,,A,Existing,246884,,$9.01 - 11.01 (Est.),Warehouse,New Castle,100.0,2002.0,,246884.0,0.2,"32'0""",40'w x 40'd,14.0,,Norfolk Southern,City,2024 Tax @ $0.6786/sf,,,0,"2/8'0""w x 10'0""h",Wet,City,50.0,39.659441,-75.587322,DE,DE.csv,23,T4-DE-00023,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1500 Johnson Way, New Castle, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
922 Levels Rd,Breakthru Beverage,A,Existing,282500,,$9.85 - 12.03 (Est.),Distribution,Middletown,100.0,2021.0,,282500.0,1.2,"36'0""",,32.0,,,,,,,0,,,,340.0,39.4352787,-75.741525,DE,DE.csv,24,T4-DE-00024,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Breakthru Beverage,False,10003,New Castle,DE,30,27007.29222202576,DE
400 Lukens Dr,,B,Existing,485987,,$9.79 - 11.97 (Est.),Warehouse,New Castle,100.0,2002.0,,485987.0,,"22'0""",,8.0,Heavy,,,2024 Tax @ $0.5484/sf,,,0,,,,,39.6756442,-75.549547,DE,DE.csv,25,T4-DE-00025,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"400 Lukens Dr, New Castle, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
300 McIntire Dr,,B,Existing,208656,,$9.85 - 12.03 (Est.),Warehouse,Newark,100.0,1999.0,,208656.0,0.79,,,,,,,2024 Tax @ $0.2150/sf,,,0,,Wet,,164.0,39.6529869,-75.7855593,DE,DE.csv,26,T4-DE-00026,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"300 McIntire Dr, Newark, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
1565 McKee Rd,,C,Existing,210000,,$9.22 - 11.27 (Est.),Warehouse,Dover,100.0,1997.0,,210000.0,0.35,"26'6""",40'w x 25'd,,,,City,2025 Tax @ $0.2579/sf,,,0,"1/10'0""w x 16'0""h",Wet,City,75.0,39.1877746,-75.5628591,DE,DE.csv,27,T4-DE-00027,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1565 McKee Rd, Dover, DE",False,10001,Kent,DE,29,9767.601493733484,DE
9599 Nanticoke Business Park Dr,Nanticoke Business Park,B,Existing,232500,,$4.55 - 5.57 (Est.),Warehouse,Greenwood,100.0,1979.0,2007.0,232500.0,,"18'0""",28'w x 28'd,4.0,,,,2025 Tax @ $0.1818/sf,,,0,,,,,38.8235197,-75.5872009,DE,DE.csv,28,T4-DE-00028,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Nanticoke Business Park,False,10005,Sussex,DE,29,23628.11966142655,DE
1601 Ogletown Rd,,B,Existing,211678,,$9.85 - 12.03 (Est.),Warehouse,Newark,100.0,1959.0,1983.0,211678.0,1.0,"26'0""",40'w x 25'd,27.0,,Conrail,City,2024 Tax @ $0.8412/sf,,,0,"1/10'0""w x 12'0""h",Wet,City,74.0,39.682726,-75.721297,DE,DE.csv,29,T4-DE-00029,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1601 Ogletown Rd, Newark, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
1800 Ogletown Rd,,A,Existing,259200,,$8.05 - 9.83 (Est.),Distribution,Newark,100.0,1976.0,1990.0,232403.0,0.42,"32'0""",65'w x 25'd,37.0,400-600a/277-480v,CSX,City,2024 Tax @ $0.8529/sf,,,0,3,Wet,City,32.0,39.68617,-75.719252,DE,DE.csv,30,T4-DE-00030,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1800 Ogletown Rd, Newark, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
