property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
14700 Townsend Rd,,B,Existing,300700,,$9.09 - 11.11 (Est.),Warehouse,Philadelphia,100.0,1994.0,2011.0,300700.0,0.33,,,,,,,,,,0,"7/8'0""w x 10'0""h",,,90.0,40.1147571,-74.9684711,PA,PA.csv,234,T4-PA-00234,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"14700 Townsend Rd, Philadelphia, PA",False,42101,Philadelphia,PA,36,39685.20452044529,PA
111 Tradeport Rd,Building 3,A,Existing,306250,,$5.77 - 7.05 (Est.),Warehouse,Hanover Township,100.0,2022.0,,306250.0,1.0,"36'0""",50'w x 52'd,55.0,3000a/480v 3p,,Yes,2025 Tax @ $1.1610/sf,,,0,"2/12'0""w x 14'0""h",ESFR,Yes,305.0,41.2007388,-75.9808729,PA,PA.csv,235,T4-PA-00235,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 3,False,42079,Luzerne,PA,49,18314.37102289535,PA
172 Transport St,Smith Transport,C,Existing,301000,,$7.31 - 8.93 (Est.),Warehouse,Bedford,100.0,1998.0,,301000.0,0.3,"28'0""",40'w x 45'd,32.0,1600a/277v 3p,,Yes,2025 Tax @ $0.5446/sf,,,0,"2/16'0""w x 16'0""h",ESFR,Yes,133.0,40.0627334,-78.5080254,PA,PA.csv,236,T4-PA-00236,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Smith Transport,False,42009,Bedford,PA,19,2717.6971185650104,PA
171-173 Tuckerton Rd,,B,Existing,398232,,$5.58 - 6.83 (Est.),Distribution,Muhlenberg Township,100.0,1966.0,1998.0,398232.0,0.2,"18'0""",41'w x 30'd,5.0,,,,2025 Tax @ $0.2977/sf,,,0,1,ESFR,,79.0,40.4061837,-75.9433341,PA,PA.csv,237,T4-PA-00237,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"171-173 Tuckerton Rd, Muhlenberg Township, PA",False,42011,Berks,PA,49,15943.236644949053,PA
184 Tuckerton Rd,Route 61 Distribution Center,A,Existing,392030,,$6.67 - 8.15 (Est.),Distribution,Reading,100.0,1966.0,2000.0,392030.0,0.61,"25'6""",33'w x 36'd,60.0,3000a/277-480v 3p,,City,2025 Tax @ $0.4230/sf,,,0,5,Yes,City,240.0,40.4011229,-75.9406043,PA,PA.csv,238,T4-PA-00238,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Route 61 Distribution Center,False,42011,Berks,PA,49,15943.236644949053,PA
43 Valley View Business Park,,C,Existing,378111,,$5.88 - 7.19 (Est.),Warehouse,Jessup,100.0,,,378111.0,,,,,,,,2025 Tax @ $2.1015/sf,,,0,,,,,41.4577866,-75.5490459,PA,PA.csv,239,T4-PA-00239,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"43 Valley View Business Park, Jessup, PA",False,42069,Lackawanna,PA,21,12458.621708824474,PA
1560 Van Buren Rd,Park 33 @ Lehigh Valley East Building 2,A,Existing,396025,,$7.57 - 9.26 (Est.),Distribution,Easton,100.0,2024.0,,396025.0,0.66,,,88.0,Heavy,,,2026 Tax @ $0.1182/sf,,,396025,4,,,320.0,40.73522,-75.2787859,PA,PA.csv,240,T4-PA-00240,existing,True,False,direct_existing_facility,396025.0,True,True,True,True,Park 33 @ Lehigh Valley East Building 2,True,42095,Northampton,PA,1,22867.264837932416,PA
1900 S Washington Ave,The Elliott Bldg,B,Existing,480000,,$4.37 - 5.34 (Est.),Warehouse,Scranton,100.0,1942.0,,480000.0,,"42'0""",26'w x 50'd,20.0,,,City,,,,0,"2/18'0""w x 12'0""h",Dry,City,150.0,41.389537,-75.684131,PA,PA.csv,241,T4-PA-00241,existing,True,False,direct_existing_facility,0.0,False,False,True,True,The Elliott Bldg,False,42069,Lackawanna,PA,21,12458.621708824474,PA
2633 WCN Dr,Building 1,A,Existing,452574,250000.0,$5.96 - 7.28 (Est.),Distribution,Chambersburg,100.0,2018.0,,452574.0,0.04,"32'0""",,20.0,,,Yes,2025 Tax @ $0.3312/sf,,250000.0,0,,ESFR,Yes,41.0,39.9007069,-77.6706471,PA,PA.csv,242,T4-PA-00242,existing,True,False,direct_existing_facility,250000.0,True,True,True,True,Building 1,True,42055,Franklin,PA,8,8157.1036003715535,PA
9611 West Hills Ct,West Hills Business Center - Building F,A,Existing,336000,,$7.57 - 9.26 (Est.),Warehouse,Kutztown,100.0,2017.0,,336000.0,0.4,"32'0""",52-60'w x 52'd,51.0,3000a/480v 3p 4w,,,,,,0,"2/12'0""w x 14'0""h",,,187.0,40.5823878,-75.6911884,PA,PA.csv,243,T4-PA-00243,existing,True,False,direct_existing_facility,0.0,False,False,True,True,West Hills Business Center - Building F,False,42077,Lehigh,PA,1,25508.38699162405,PA
1 Whitney Dr,,B,Existing,308413,,$6.81 - 8.32 (Est.),Warehouse,Harmony,100.0,,,308413.0,1.69,,,44.0,,,,2025 Tax @ $1.0295/sf,,,0,"2/9'0""w x 12'0""h",,,280.0,40.799765,-80.120605,PA,PA.csv,244,T4-PA-00244,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Whitney Dr, Harmony, PA",False,42019,Butler,PA,42,10116.60515999266,PA
1101 William Flynn Hwy,,C,Existing,317354,7200.0,$5.15 - 6.30 (Est.),Warehouse,Glenshaw,97.73,1980.0,2023.0,317354.0,,"20'0""",,12.0,1p,,,2024 Tax @ $0.2589/sf,,7200.0,7200,"1/10'0""w",,,,40.520895,-79.9516135,PA,PA.csv,245,T4-PA-00245,existing,True,False,direct_existing_facility,7200.0,True,False,True,True,"1101 William Flynn Hwy, Glenshaw, PA",False,42003,Allegheny,PA,45,51329.19942869223,PA
800 Willowbrook Rd,Building B,A,Existing,453000,,$7.57 - 9.26 (Est.),Distribution,Northampton,100.0,2022.0,,453000.0,0.71,"36'0""",54'w x 60'd,90.0,3000a/480v 3p,,,2026 Tax @ $2.6382/sf,,,0,"4/12'0""w x 16'0""h",ESFR,,323.0,40.6634403,-75.4568509,PA,PA.csv,246,T4-PA-00246,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building B,False,42077,Lehigh,PA,1,25508.38699162405,PA
515 N Zarfoss Dr,York Distribution Center,A,Existing,312769,312769.0,$5.82 - 7.11 (Est.),Warehouse,York,0.0,1985.0,,312769.0,0.34,"26'0""",50'w x 50'd,27.0,1200a/480v 3p,,City,2025 Tax @ $0.8302/sf,,312769.0,312769,"2/12'0""w x 14'0""h",Wet,City,135.0,39.9461598,-76.7915699,PA,PA.csv,248,T4-PA-00248,existing,True,False,direct_existing_facility,312769.0,True,True,True,True,York Distribution Center,True,42133,York,PA,38,25340.211478760248,PA
306 & 420 Halstead Boulevard,,C,Existing,354000,,$6.81 - 8.32 (Est.),Warehouse,Zelienople,100.0,1968.0,1970.0,354000.0,,"30'0""",,9.0,480a 3p 4w,,,2025 Tax @ $0.1813/sf,,,0,22,,,,40.7971483,-80.147504,PA,PA.csv,249,T4-PA-00249,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"306 & 420 Halstead Boulevard, Zelienople, PA",False,42019,Butler,PA,42,10116.60515999266,PA
1500-1510 Bartlett Dr,,B,Existing,496062,,$6.36 - 7.78 (Est.),Warehouse,Manchester,100.0,2012.0,,496062.0,,,,,,,,2025 Tax @ $1.1165/sf,,,0,,,,,40.0490737,-76.7346319,PA,PA.csv,250,T4-PA-00250,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1500-1510 Bartlett Dr, Manchester, PA",False,42133,York,PA,38,25340.211478760248,PA
201 Hancock Blvd,,C,Existing,323381,,$6.31 - 7.71 (Est.),Warehouse,Reading,100.0,1971.0,,323381.0,,,,,,,,2025 Tax @ $0.2736/sf,,,0,,,,,40.3196977,-75.9415575,PA,PA.csv,251,T4-PA-00251,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"201 Hancock Blvd, Reading, PA",False,42011,Berks,PA,49,15943.236644949053,PA
5100 Jaindl Blvd,,A,Existing,307425,,$7.57 - 9.26 (Est.),Warehouse,Bethlehem,100.0,2006.0,,307425.0,,,,,,,,2026 Tax @ $0.2103/sf,,,0,,,,202.0,40.6877172,-75.3780844,PA,PA.csv,252,T4-PA-00252,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"5100 Jaindl Blvd, Bethlehem, PA",False,42095,Northampton,PA,1,22867.264837932416,PA
1046 Keystone Blvd,Jeld-Wen,C,Existing,303199,,$5.93 - 7.24 (Est.),Warehouse,Pottsville,100.0,2009.0,,303199.0,,,,,,,,,,,0,,,,,40.7233054,-76.3084017,PA,PA.csv,253,T4-PA-00253,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Jeld-Wen,False,42107,Schuylkill,PA,49,8649.627742395976,PA
949 Main St,,B,Existing,413270,,$5.29 - 6.47 (Est.),Distribution,Alexandria,100.0,1964.0,,413270.0,,,,,,,,2025 Tax @ $0.3378/sf,,,0,,,,,40.563311,-78.1100435,PA,PA.csv,255,T4-PA-00255,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"949 Main St, Alexandria, PA",False,42061,Huntingdon,PA,19,2133.9973184414366,PA
Meadowland Ave,Colonial Ironworks Bldg,C,Existing,350000,,$7.92 - 9.68 (Est.),Warehouse,Ellwood City,100.0,1950.0,,350000.0,,"30'0""",,,440a/240v,,,2024 Tax @ $0.0052/sf,,,0,4,,,,40.8587357,-80.2482118,PA,PA.csv,256,T4-PA-00256,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Colonial Ironworks Bldg,False,42073,Lawrence,PA,42,4480.305123381506,PA
5501 Route 89,,C,Existing,322250,,$4.90 - 5.98 (Est.),Warehouse,North East,100.0,2008.0,,322250.0,,,,,,,,2025 Tax @ $0.4643/sf,,,0,,,,,42.1916159,-79.8329727,PA,PA.csv,257,T4-PA-00257,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"5501 Route 89, North East, PA",False,42049,Erie,PA,46,14309.911328506802,PA
