property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
495 Radio Station Rd,Mercury Paper,A,Existing,409898,,$8.88 - 10.86 (Est.),Warehouse,Strasburg,100.0,2009.0,,409898.0,0.68,,,35.0,,,,2025 Tax @ $87.2117/sf,,,0,1,Wet,,280.0,39.0098131,-78.3468365,VA,VA.csv,164,T4-VA-00164,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Mercury Paper,False,51171,Shenandoah,VA,11,3358.0789173904077,VA
22363 Randolph Dr,,C,Existing,417161,,$12.09 - 14.77 (Est.),Distribution,Sterling,100.0,1991.0,,417161.0,,,,105.0,,,,,,,0,,,,,38.9998168,-77.454004,VA,VA.csv,165,T4-VA-00165,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"22363 Randolph Dr, Sterling, VA",False,51107,Loudoun,VA,11,8705.363872100603,VA
413 Reas Ford Rd,,B,Existing,268000,,$9.84 - 12.02 (Est.),Warehouse,Earlysville,100.0,,,268000.0,0.18,"18'0""",,2.0,,,,2025 Tax @ $0.0033/sf,,,0,1,,,50.0,38.1415813,-78.4952129,VA,VA.csv,166,T4-VA-00166,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"413 Reas Ford Rd, Earlysville, VA",False,51003,Albemarle,VA,18,6007.015707768571,VA
11 Redd Level Plant Rd,Building C,B,Existing,302950,,$3.57 - 4.36 (Est.),Warehouse,Martinsville,100.0,1962.0,,208780.0,0.0,"24'0""",,50.0,,,,,,,0,Yes,,,,36.6530225,-79.8682358,VA,VA.csv,167,T4-VA-00167,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building C,False,51089,Henry,VA,47,3350.5042383984637,VA
1045 Richmond Hwy,Crossroads Industrial,A,Existing,219456,,$10.92 - 13.35 (Est.),Warehouse,Fredericksburg,100.0,2024.0,,219456.0,1.56,"32'0""",50'w x 52'd,64.0,,,,,,,0,,,,343.0,38.3744622,-77.4537254,VA,VA.csv,169,T4-VA-00169,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Crossroads Industrial,False,51179,Stafford,VA,18,2700.4579402375975,VA
360 Ringgold Industrial Pky,,B,Existing,312528,,$8.19 - 10.01 (Est.),Warehouse,Danville,100.0,2004.0,2018.0,312528.0,0.3,"22'0""",,14.0,,,,2025 Tax @ $0.1875/sf,,,0,,,,95.0,36.6057735,-79.3461005,VA,VA.csv,170,T4-VA-00170,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"360 Ringgold Industrial Pky, Danville, VA",False,51143,Pittsylvania,VA,47,3167.3726358319173,VA
239 Rowan St,Rowe Furniture,C,Existing,287031,,$2.59 - 3.16 (Est.),Warehouse,Salem,100.0,1946.0,,287031.0,0.0,"16'0""",,17.0,800-1600a 3p,,Yes,2024 Tax @ $0.0001/sf,,,0,4,Wet,Yes,,37.2786469,-80.0510354,VA,VA.csv,171,T4-VA-00171,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Rowe Furniture,False,51775,Salem,VA,14,2784.2637867347125,VA
1700-1790 Ruffin Mill Rd,Building D,A,Existing,287357,43536.0,$9.58 - 11.71 (Est.),Distribution,Colonial Heights,84.85,2003.0,,287357.0,0.32,"32'0""",50'w x 50'd,77.0,,,,2025 Tax @ $0.8013/sf,,43536.0,43536,"4/12'0""w x 14'0""h",ESFR,,93.0,37.3096007,-77.3822699,VA,VA.csv,172,T4-VA-00172,existing,True,False,direct_existing_facility,43536.0,True,True,True,True,Building D,True,51041,Chesterfield,VA,13,16355.02551408496,VA
1900-1934 Ruffin Mill Rd,Building B,A,Existing,327577,,$9.46 - 11.56 (Est.),Distribution,Colonial Heights,100.0,2000.0,,327577.0,0.76,"32'0""",50'w,73.0,1200a/277-480v,,,,,,0,"10/12'0""w x 14'0""h",ESFR,,167.0,37.3093736,-77.3853008,VA,VA.csv,173,T4-VA-00173,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building B,False,51041,Chesterfield,VA,13,16355.02551408496,VA
1964-1998 Ruffin Mill Rd,Building A,A,Existing,279166,,$9.60 - 11.74 (Est.),Distribution,Colonial Heights,100.0,2000.0,,279166.0,0.77,"32'0""",50'w,52.0,3p,,,2025 Tax @ $0.6126/sf,,,0,"12/12'0""w x 14'0""h",ESFR,,207.0,37.3101859,-77.3868901,VA,VA.csv,174,T4-VA-00174,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building A,False,51041,Chesterfield,VA,13,16355.02551408496,VA
1972 Salem Industrial Dr,,C,Existing,317144,,$4.12 - 5.04 (Est.),Warehouse,Salem,100.0,1972.0,,317144.0,0.79,,,,Heavy,,,2025 Tax @ $0.1089/sf,,,0,"1/10'0""w x 12'0""h",,,252.0,37.284865,-80.0884637,VA,VA.csv,175,T4-VA-00175,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1972 Salem Industrial Dr, Salem, VA",False,51775,Salem,VA,14,2784.2637867347125,VA
4112 Sarellen Rd,Showbest Fixture Company,B,Existing,262405,,$8.41 - 10.28 (Est.),Warehouse,Richmond,100.0,1981.0,,262405.0,0.1,"24'0""",,9.0,,,,2025 Tax @ $0.2390/sf,,,0,"1/14'0""w x 14'0""h",Yes,,25.0,37.513266,-77.361363,VA,VA.csv,176,T4-VA-00176,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Showbest Fixture Company,False,51087,Henrico,VA,13,16459.31420941239,VA
2704 Seven Hills Blvd,Building 1,A,Existing,246760,,$8.49 - 10.37 (Est.),Distribution,Henrico,100.0,2020.0,,246760.0,1.0,"32'0""",50'w x 50'd,24.0,1000a/480v 3p,,,,,,0,2,ESFR,,246.0,37.4936202,-77.3503533,VA,VA.csv,177,T4-VA-00177,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 1,False,51087,Henrico,VA,13,16459.31420941239,VA
2708 Seven Hills Blvd,Building 2,A,Existing,241180,,$8.51 - 10.40 (Est.),Distribution,Henrico,100.0,2020.0,,241180.0,1.05,"32'0""",52'w x 50'd,17.0,1000a/480v 3p,,,2025 Tax @ $0.6256/sf,,,0,"1/12'0""w x 14'0""h",ESFR,,254.0,37.4947947,-77.3493691,VA,VA.csv,178,T4-VA-00178,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 2,False,51087,Henrico,VA,13,16459.31420941239,VA
170 Shady Elm Rd,,A,Existing,253618,,$6.95 - 8.49 (Est.),Warehouse,Winchester,100.0,2004.0,,252000.0,0.23,,,14.0,,,,,,,0,1,,,59.0,39.1339574,-78.1988546,VA,VA.csv,179,T4-VA-00179,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"170 Shady Elm Rd, Winchester, VA",False,51069,Frederick,VA,11,6440.163486893076,VA
235 Shenandoah Ave NW,,B,Existing,316000,,$4.57 - 5.58 (Est.),Distribution,Roanoke,100.0,1985.0,,316000.0,0.31,,,,,,,2026 Tax @ $0.4535/sf,,,0,,,,100.0,37.2753297,-79.9464948,VA,VA.csv,180,T4-VA-00180,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"235 Shenandoah Ave NW, Roanoke, VA",False,51770,Roanoke,VA,14,8388.977190689662,VA
1001 Shenandoah Village Dr,,B,Existing,350000,,$7.01 - 8.57 (Est.),Warehouse,Waynesboro,100.0,2025.0,,350000.0,,,,,,,,,,,0,,,,,38.0533479,-78.9402065,VA,VA.csv,181,T4-VA-00181,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1001 Shenandoah Village Dr, Waynesboro, VA",False,51820,Waynesboro,VA,18,1698.922889997109,VA
341 Snowden Bridge Blvd,,A,Existing,350000,,$6.01 - 7.35 (Est.),Warehouse,Winchester,100.0,2020.0,,350000.0,,"32'0""",50'w x 50'd,48.0,Heavy,,,2025 Tax @ $0.4531/sf,,,0,,,,,39.2174058,-78.1237376,VA,VA.csv,182,T4-VA-00182,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"341 Snowden Bridge Blvd, Winchester, VA",False,51069,Frederick,VA,11,6440.163486893076,VA
2424 Springfield Ave,Katoen Natie Expansion,B,Existing,222125,,$6.69 - 8.17 (Est.),Warehouse,Norfolk,100.0,2005.0,,222125.0,,,,,,,,2024 Tax @ $0.7685/sf,,,0,,,,,36.8331758,-76.2490197,VA,VA.csv,183,T4-VA-00183,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Katoen Natie Expansion,False,51710,Norfolk,VA,4,14646.8294780879,VA
2900 Sprouse Dr,,B,Existing,208000,,$7.29 - 8.91 (Est.),Distribution,Richmond,100.0,1979.0,,208000.0,0.72,"26'0""",40'w x 50'd,16.0,2500a/480v,,,2025 Tax @ $0.2424/sf,,,0,"1/10'0""w x 14'0""h",Yes,,140.0,37.49537,-77.33953,VA,VA.csv,184,T4-VA-00184,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"2900 Sprouse Dr, Richmond, VA",False,51087,Henrico,VA,13,16459.31420941239,VA
250 Stinson Dr,,B,Existing,256080,,$5.06 - 6.18 (Est.),Distribution,Danville,100.0,1996.0,,256080.0,,"41'0""",,8.0,,,City,,,,0,Yes,,City,,36.5694737,-79.3561064,VA,VA.csv,185,T4-VA-00185,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"250 Stinson Dr, Danville, VA",False,51590,Danville,VA,47,4091.7677838861473,VA
3900 Stonecroft Blvd,,A,Existing,368206,27316.0,$12.55 - 15.33 (Est.),Warehouse,Chantilly,92.58,1996.0,,350943.0,1.2,"30'0""",40'w x 42'd,50.0,,,City,2024 Tax @ $1.9958/sf,,27316.0,27316,"6/12'0""w x 14'0""h",ESFR,City,425.0,38.9104032,-77.4600202,VA,VA.csv,186,T4-VA-00186,existing,True,False,direct_existing_facility,27316.0,True,True,True,True,"3900 Stonecroft Blvd, Chantilly, VA",True,51059,Fairfax,VA,37,22163.51275167235,VA
25 Strategy Dr,Amazon,A,Existing,201592,,$10.85 - 13.27 (Est.),Distribution,Fredericksburg,100.0,2021.0,,201592.0,1.56,,,,,,,2024 Tax @ $1.4378/sf,,,0,,,,314.0,38.3844318,-77.4533854,VA,VA.csv,187,T4-VA-00187,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Amazon,False,51179,Stafford,VA,18,2700.4579402375975,VA
5800 Technology Blvd,,A,Existing,212576,,$8.66 - 10.58 (Est.),Distribution,Sandston,100.0,2016.0,,212576.0,,"32'0""",,14.0,,,,2025 Tax @ $0.6240/sf,,,0,,,,,37.4953146,-77.2504549,VA,VA.csv,188,T4-VA-00188,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"5800 Technology Blvd, Sandston, VA",False,51087,Henrico,VA,13,16459.31420941239,VA
3880 Technology Ct,Building 100,B,Existing,242375,,$7.34 - 8.98 (Est.),Distribution,Sandston,100.0,1985.0,,242375.0,,"26'0""",50'w x 50'd,11.0,,,,2025 Tax @ $0.3822/sf,,,0,1,ESFR,,,37.486736,-77.230932,VA,VA.csv,189,T4-VA-00189,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 100,False,51087,Henrico,VA,13,16459.31420941239,VA
350 Technology Dr SE,,A,Existing,250955,,$7.16 - 8.75 (Est.),Warehouse,Christiansburg,100.0,2023.0,,250955.0,,"32'0""",,5.0,,,,2025 Tax @ $0.1428/sf,,,0,1,,,,37.1179065,-80.378605,VA,VA.csv,190,T4-VA-00190,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"350 Technology Dr SE, Christiansburg, VA",False,51121,Montgomery,VA,28,5540.285176379617,VA
100 TG Vaughan Jr St,,C,Existing,408000,,$3.32 - 4.06 (Est.),Warehouse,Galax,100.0,1920.0,1980.0,408000.0,0.24,"20'0""",,12.0,3p,,City,2025 Tax @ $0.0279/sf,,,0,2,Wet,City,100.0,36.66699,-80.923072,VA,VA.csv,191,T4-VA-00191,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"100 TG Vaughan Jr St, Galax, VA",False,51640,Galax,VA,14,958.9742682729004,VA
112 The Vitamin Shoppe Way,,B,Existing,311730,,$8.30 - 10.15 (Est.),Distribution,Ashland,100.0,2013.0,,311730.0,0.8,,,18.0,,,,2025 Tax @ $0.6065/sf,,,0,,,,250.0,37.7867585,-77.4621123,VA,VA.csv,192,T4-VA-00192,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"112 The Vitamin Shoppe Way, Ashland, VA",False,51085,Hanover,VA,47,7520.099129211037,VA
200 Toy Ln,,A,Existing,438500,,$8.19 - 10.01 (Est.),Warehouse,Blairs,100.0,1997.0,,438500.0,,"39'0""",50'w x 50'd,28.0,,,County,2024 Tax @ $0.1860/sf,,,0,,ESFR,County,,36.732363,-79.385968,VA,VA.csv,193,T4-VA-00193,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"200 Toy Ln, Blairs, VA",False,51143,Pittsylvania,VA,47,3167.3726358319173,VA
40 Tyson Dr,,A,Existing,330050,330050.0,$6.95 - 8.49 (Est.),Warehouse,Winchester,100.0,2016.0,,330050.0,0.3,"32'0""",50'w x 50'd,180.0,,,,2025 Tax @ $0.4671/sf,,330050.0,0,,ESFR,,100.0,39.231365,-78.1420731,VA,VA.csv,194,T4-VA-00194,existing,True,False,direct_existing_facility,330050.0,True,True,True,True,"40 Tyson Dr, Winchester, VA",True,51069,Frederick,VA,11,6440.163486893076,VA
75 Tyson Dr,,A,Existing,287000,,$6.91 - 8.44 (Est.),Warehouse,Winchester,100.0,2018.0,,287000.0,0.47,"32'0""",50'w x 50'd,,,,,2025 Tax @ $0.4769/sf,,,0,,ESFR,,134.0,39.2278705,-78.1421171,VA,VA.csv,195,T4-VA-00195,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"75 Tyson Dr, Winchester, VA",False,51069,Frederick,VA,11,6440.163486893076,VA
80 Tyson Dr,,A,Existing,400400,,$6.95 - 8.49 (Est.),Warehouse,Winchester,100.0,2016.0,,400400.0,0.24,,,29.0,,,,2025 Tax @ $0.5051/sf,,,0,2,,,100.0,39.229169,-78.1448075,VA,VA.csv,196,T4-VA-00196,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"80 Tyson Dr, Winchester, VA",False,51069,Frederick,VA,11,6440.163486893076,VA
100 Tyson Dr,,A,Existing,300000,,$7.88 - 9.63 (Est.),Distribution,Winchester,100.0,2007.0,,300000.0,0.15,"32'0""",50'w x 55'd,36.0,1200a/277-480v 3p,,,2025 Tax @ $0.4043/sf,,,0,"1/12'0""w x 6'0""h",,,46.0,39.2269157,-78.1467898,VA,VA.csv,197,T4-VA-00197,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"100 Tyson Dr, Winchester, VA",False,51069,Frederick,VA,11,6440.163486893076,VA
310 Tyson Dr,Winchester Warehouse,A,Existing,230283,55638.0,$7.76 - 9.48 (Est.),Distribution,Winchester,75.84,1987.0,2023.0,230283.0,0.76,"30'8""",25'w x 50'd,20.0,1000a/600v 3p,,,2025 Tax @ $0.2983/sf,,55638.0,55638,"1/12'0""w x 14'0""h",Wet,,174.0,39.2218331,-78.1529257,VA,VA.csv,198,T4-VA-00198,existing,True,False,direct_existing_facility,55638.0,True,True,True,True,Winchester Warehouse,True,51069,Frederick,VA,11,6440.163486893076,VA
184 Vista Dr,,C,Existing,333370,,$4.76 - 5.81 (Est.),Warehouse,Roanoke,100.0,,,333370.0,,,,,,,,2024 Tax @ $0.3413/sf,,,0,,,,100.0,37.3581965,-79.9199473,VA,VA.csv,199,T4-VA-00199,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"184 Vista Dr, Roanoke, VA",False,51023,Botetourt,VA,34,2430.087265584298,VA
262 Vista Dr,,B,Existing,200009,,$4.71 - 5.76 (Est.),Warehouse,Roanoke,100.0,1997.0,,200009.0,0.41,"32'0""",,12.0,Heavy,,Yes,2024 Tax @ $0.0813/sf,,,0,3,,Yes,41.0,37.3593017,-79.9164976,VA,VA.csv,200,T4-VA-00200,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"262 Vista Dr, Roanoke, VA",False,51023,Botetourt,VA,34,2430.087265584298,VA
11093 Washington Hwy,Building 1,A,Existing,200250,,$8.30 - 10.15 (Est.),Distribution,Glen Allen,100.0,2023.0,,200250.0,2.23,"36'0""",50'w x 54'd,35.0,1200a,,Yes,2025 Tax @ $0.7254/sf,,,100125,"2/12'0""w x 14'0""h",ESFR,Yes,446.0,37.7050854,-77.4675537,VA,VA.csv,201,T4-VA-00201,existing,True,False,direct_existing_facility,100125.0,True,True,True,True,Building 1,True,51085,Hanover,VA,47,7520.099129211037,VA
11400 Washington Hwy,Northlake 95,A,Existing,237861,,$8.30 - 10.15 (Est.),Distribution,Ashland,100.0,2021.0,,237861.0,0.94,"32'0""",56'w x 60'd,47.0,,,,,,,0,"2/12'0""w x 14'0""h",ESFR,,225.0,37.7214214,-77.4674181,VA,VA.csv,202,T4-VA-00202,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Northlake 95,False,51085,Hanover,VA,47,7520.099129211037,VA
12063 Washington Hwy,North Richmond Industrial Park - Phase 2,A,Existing,315900,,$8.30 - 10.15 (Est.),Warehouse,Ashland,100.0,2024.0,,315900.0,1.08,"36'0""",,182.0,2000a,,,2025 Tax @ $0.2625/sf,,,0,"2/12'0""w x 14'0""h",ESFR,,340.0,37.7298281,-77.4752099,VA,VA.csv,203,T4-VA-00203,existing,True,False,direct_existing_facility,0.0,False,False,True,True,North Richmond Industrial Park - Phase 2,False,51085,Hanover,VA,47,7520.099129211037,VA
14060 Washington Hwy,Republic National Distributing Company,A,Existing,250000,,$8.27 - 10.11 (Est.),Distribution,Ashland,100.0,2015.0,,250000.0,,,,45.0,,,,,,,0,"4/12'0""w x 10'0""h",,,,37.7842099,-77.4637202,VA,VA.csv,204,T4-VA-00204,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Republic National Distributing Company,False,51085,Hanover,VA,47,7520.099129211037,VA
14190 N Washington Hwy,,C,Existing,216500,10500.0,$5.36 - 6.55 (Est.),Distribution,Ashland,95.15,1960.0,1994.0,108250.0,0.14,"27'0""",30'w x 50'd,48.0,6000a/277-480v,,,2025 Tax @ $0.0352/sf,,10500.0,10500,,Wet,,58.0,37.79306,-77.467651,VA,VA.csv,205,T4-VA-00205,existing,True,False,direct_existing_facility,10500.0,True,False,True,True,"14190 N Washington Hwy, Ashland, VA",False,51085,Hanover,VA,47,7520.099129211037,VA
17320 N Washington Hwy,,B,Existing,375000,,$9.46 - 11.56 (Est.),Distribution,Doswell,100.0,1977.0,,375000.0,,"33'0""",95'w,12.0,800a/400v 3p,"CSX,Norfolk Southern",,2025 Tax @ $0.0977/sf,,,0,7,Wet,,,37.8814777,-77.4620784,VA,VA.csv,206,T4-VA-00206,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"17320 N Washington Hwy, Doswell, VA",False,51085,Hanover,VA,47,7520.099129211037,VA
25410 Weakley Rd,Ingram Books Distribution Facilty,B,Existing,230520,,$5.95 - 7.27 (Est.),Distribution,Petersburg,100.0,1992.0,,230520.0,1.26,"27'8""",50'w x 50'd,19.0,1600a/277-480v 3p 4w,,City,2024 Tax @ $0.1129/sf,,,0,"1/12'0""w x 18'0""h",ESFR,City,292.0,37.1954773,-77.4648403,VA,VA.csv,207,T4-VA-00207,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Ingram Books Distribution Facilty,False,51053,Dinwiddie,VA,13,1423.3839267400494,VA
1520 Willis Rd,,A,Existing,220825,,$5.32 - 6.50 (Est.),Distribution,North Chesterfield,100.0,2018.0,,220825.0,,"36'0""",,,Heavy,,,2025 Tax @ $1.2252/sf,,,0,,ESFR,,,37.4046722,-77.4138456,VA,VA.csv,209,T4-VA-00209,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1520 Willis Rd, North Chesterfield, VA",False,51041,Chesterfield,VA,13,16355.02551408496,VA
300 Winners Ct,Virginia Inland Port Logistics Center,A,Existing,339450,,$6.85 - 8.37 (Est.),Distribution,Front Royal,100.0,2022.0,,339450.0,0.49,"32'0""",50'w x 50'd,34.0,1000a,,Yes,2025 Tax @ $0.5082/sf,,,0,"2/10'0""w x 12'0""h",ESFR,Yes,166.0,39.0038105,-78.169136,VA,VA.csv,210,T4-VA-00210,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Virginia Inland Port Logistics Center,False,51187,Warren,VA,11,1388.9356942004197,VA
570 Woodlake Cir,,A,Existing,235898,,$9.28 - 11.35 (Est.),Distribution,Chesapeake,100.0,2000.0,,235898.0,0.64,,,40.0,,,,2024 Tax @ $0.8003/sf,,,0,"2/12'0""w x 16'0""h",,,150.0,36.784121,-76.243668,VA,VA.csv,211,T4-VA-00211,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"570 Woodlake Cir, Chesapeake, VA",False,51550,Chesapeake,VA,4,10563.392915498496,VA
575 Woodlake Cir,G3,A,Existing,345432,,$9.28 - 11.35 (Est.),Distribution,Chesapeake,100.0,1998.0,,345432.0,0.51,,,62.0,,,,2024 Tax @ $0.8155/sf,,,0,"2/12'0""w x 16'0""h",,,180.0,36.784578,-76.241513,VA,VA.csv,212,T4-VA-00212,existing,True,False,direct_existing_facility,0.0,False,False,True,True,G3,False,51550,Chesapeake,VA,4,10563.392915498496,VA
630 Woodlake Dr,,B,Existing,259568,,$9.28 - 11.35 (Est.),Distribution,Chesapeake,100.0,1989.0,,259568.0,,,,31.0,,,,2024 Tax @ $0.6383/sf,,,0,"2/12'0""w x 14'0""h",,,,36.787489,-76.241595,VA,VA.csv,213,T4-VA-00213,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"630 Woodlake Dr, Chesapeake, VA",False,51550,Chesapeake,VA,4,10563.392915498496,VA
839 Wayne Ave,,A,Existing,399750,,$5.79 - 7.08 (Est.),Distribution,Stuarts Draft,100.0,2023.0,,399750.0,0.64,"32'0""",50'w x 51'd,30.0,,,,,,,0,4,ESFR,,254.0,38.024862,-78.9921238,VA,VA.csv,214,T4-VA-00214,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"839 Wayne Ave, Stuarts Draft, VA",False,51015,Augusta,VA,18,5784.562685003583,VA
351 Apple Valley Rd,,B,Existing,411597,,$6.95 - 8.49 (Est.),Warehouse,Winchester,100.0,2016.0,2022.0,411597.0,,"32'0""",,,,,,2025 Tax @ $0.5031/sf,,,0,,,,88.0,39.134179,-78.206521,VA,VA.csv,215,T4-VA-00215,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"351 Apple Valley Rd, Winchester, VA",False,51069,Frederick,VA,11,6440.163486893076,VA
1645 Ashton Park Dr,Fedex,A,Existing,296000,,$8.29 - 10.14 (Est.),Distribution,South Chesterfield,100.0,2023.0,,296000.0,,,,,,,,2025 Tax @ $0.8734/sf,,,0,,Yes,,,37.3104899,-77.3658383,VA,VA.csv,216,T4-VA-00216,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Fedex,False,51041,Chesterfield,VA,13,16355.02551408496,VA
2401 Bermuda Hundred Rd,Building 1,A,Existing,252000,,$8.29 - 10.14 (Est.),Warehouse,Chester,100.0,2015.0,,252000.0,,"30'0""",50'w,16.0,3p 4w,,,2025 Tax @ $0.7514/sf,,,0,2,,,,37.3420522,-77.3101782,VA,VA.csv,217,T4-VA-00217,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 1,False,51041,Chesterfield,VA,13,16355.02551408496,VA
265 W Brooke Rd,Fort Collier Industrial Park,B,Existing,423360,,$7.10 - 8.68 (Est.),Warehouse,Winchester,100.0,1992.0,,423360.0,,,,,,,,2025 Tax @ $0.3374/sf,,,0,,,,,39.2042999,-78.1502151,VA,VA.csv,218,T4-VA-00218,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Fort Collier Industrial Park,False,51069,Frederick,VA,11,6440.163486893076,VA
2132 Cardinal Park Dr,Cardinal,C,Existing,262760,,$4.84 - 5.92 (Est.),Warehouse,Vinton,100.0,2004.0,,262760.0,,,,,,,,2024 Tax @ $0.5012/sf,,,0,,,,,37.2635181,-79.863415,VA,VA.csv,219,T4-VA-00219,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Cardinal,False,51161,Roanoke,VA,14,5110.816452607021,VA
4825 Cleburne Blvd,Ethan Allen,B,Existing,487911,,$7.00 - 8.56 (Est.),Distribution,Dublin,100.0,,,487911.0,,,,,,,,2025 Tax @ $0.1237/sf,,,0,,,,,37.0924215,-80.6907844,VA,VA.csv,220,T4-VA-00220,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Ethan Allen,False,51155,Pulaski,VA,28,2627.987543384367,VA
1101 Eagle Springs Rd,,C,Existing,317670,,$8.19 - 10.01 (Est.),Distribution,Danville,100.0,1987.0,2017.0,317670.0,0.45,,,,,,,,,,0,,,,143.0,36.6022963,-79.342734,VA,VA.csv,221,T4-VA-00221,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1101 Eagle Springs Rd, Danville, VA",False,51143,Pittsylvania,VA,47,3167.3726358319173,VA
3050 N Franklin St,,B,Existing,455052,,$6.95 - 8.49 (Est.),Warehouse,Christiansburg,100.0,1965.0,,455052.0,,,,,,,,2025 Tax @ $0.1340/sf,,,0,,,,,37.172153,-80.4241148,VA,VA.csv,222,T4-VA-00222,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"3050 N Franklin St, Christiansburg, VA",False,51121,Montgomery,VA,28,5540.285176379617,VA
3800 Garman Rd,,B,Existing,486386,,$4.12 - 5.04 (Est.),Warehouse,Salem,100.0,1958.0,,486386.0,,,,,,,,2024 Tax @ $0.3435/sf,,,0,,,,,37.2756221,-80.120455,VA,VA.csv,223,T4-VA-00223,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"3800 Garman Rd, Salem, VA",False,51161,Roanoke,VA,14,5110.816452607021,VA
960 Goodyear Blvd,,B,Existing,288288,,$8.19 - 10.01 (Est.),Warehouse,Danville,100.0,1946.0,,288288.0,,,,,,,,2025 Tax @ $0.0307/sf,,,0,,,,,36.5747068,-79.381377,VA,VA.csv,224,T4-VA-00224,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"960 Goodyear Blvd, Danville, VA",False,51590,Danville,VA,47,4091.7677838861473,VA
2005 Greenbrier Ave SE,,C,Existing,269732,,$4.84 - 5.92 (Est.),Warehouse,Roanoke,100.0,1920.0,,269732.0,,,,,,,,2026 Tax @ $0.1353/sf,,,0,,,,,37.2684152,-79.9093075,VA,VA.csv,225,T4-VA-00225,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"2005 Greenbrier Ave SE, Roanoke, VA",False,51770,Roanoke,VA,14,8388.977190689662,VA
307 Hollie Dr,,B,Existing,290675,,$3.48 - 4.26 (Est.),Warehouse,Martinsville,100.0,1993.0,,290675.0,,,,,,,,2025 Tax @ $0.1012/sf,,,0,,,,,36.7361478,-79.8755612,VA,VA.csv,226,T4-VA-00226,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"307 Hollie Dr, Martinsville, VA",False,51089,Henry,VA,47,3350.5042383984637,VA
